chr	pos
chrXIV	430923
chrXIV	431004
chrXIV	431058
chrXIV	431072
chrXIV	433506
chrXIV	433680
chrXIV	436534
chrXIV	436636
chrXIV	436888
chrXIV	437116
chrXIV	437349
chrXIV	437599
chrXIV	437882
chrXIV	437942
chrXIV	439449
chrXIV	441069
chrXIV	441408
chrXIV	442265
chrXIV	442648
chrXIV	442660
chrXIV	442716
chrXIV	442805
chrXIV	443131
chrXIV	443160
chrXIV	443191
chrXIV	443895
chrXIV	446017
chrXIV	446044
chrXIV	446682
chrXIV	448393
chrXIV	449114
chrXIV	450550
chrXIV	450577
chrXIV	450844
chrXIV	452274
chrXIV	453313
chrXIV	453766
chrXIV	455941
chrXIV	456007
chrXIV	457180
chrXIV	458177
chrXIV	461705
chrXIV	464849
chrXIV	465982
chrXIV	466221
chrXIV	466584
chrXIV	466623
chrXIV	467514
chrXIV	468108
chrXIV	468438
chrXIV	472054
chrXIV	472094
chrXIV	472577
chrXIV	473603
chrXIV	473723
chrXIV	473855
chrXIV	474101
chrXIV	474329
chrXIV	474540
chrXIV	475211
chrXIV	477388
chrXIV	477705
chrXIV	477742
chrXIV	477931
chrXIV	478186
chrXIV	478376
chrXIV	479395
chrXIV	480082
chrXIV	480343
chrXIV	480401
chrXIV	480573
chrXIV	480622
chrXIV	480718
chrXIV	481825
chrXIV	483093
chrXIV	483098
chrXIV	483741
chrXIV	483894
chrXIV	483951
chrXIV	484786
chrXIV	484851
chrXIV	484869
chrXIV	485289
chrXIV	485799
chrXIV	485870
chrXIV	485972
chrXIV	486092
chrXIV	487663
chrXIV	488281
chrXIV	489759
chrXIV	491900
chrXIV	491913
chrXIV	494033
chrXIV	495101
chrXIV	495396
chrXIV	496676
chrXIV	497099
chrXIV	498032
chrXIV	498363
chrXIV	498539
chrXIV	499006
chrXIV	499150
chrXIV	499291
chrXIV	499647
chrXIV	500711
chrXIV	501132
chrXIV	501141
chrXIV	501320
chrXIV	501828
chrXIV	501910
chrXIV	502729
chrXIV	502885
chrXIV	503042
chrXIV	503187
chrXIV	503888
chrXIV	504614
chrXIV	506324
chrXIV	507599
chrXIV	507677
chrXIV	509478
chrXIV	510300
chrXIV	510362
chrXIV	510459
chrXIV	510479
chrXIV	510728
chrXIV	510838
chrXIV	511838
chrXIV	512400
chrXIV	512455
chrXIV	515474
chrXIV	516367
chrXIV	516484
chrXIV	516536
chrXIV	516867
chrXIV	516881
chrXIV	516960
chrXIV	517143
chrXIV	518162
chrXIV	519058
chrXIV	519077
chrXIV	521778
chrXIV	523953
chrXIV	525096
chrXIV	525101
chrXIV	525249
chrXIV	525274
chrXIV	525379
chrXIV	525484
chrXIV	527048
chrXIV	528641
chrXIV	531505
chrXIV	531656
chrXIV	532531
chrXIV	533519
chrXIV	533705
chrXIV	533926
chrXIV	536514
chrXIV	536751
chrXIV	537042
chrXIV	537303
chrXIV	537504
chrXIV	537549
chrXIV	537771
chrXIV	537783
chrXIV	538315
chrXIV	538564
chrXIV	538640
chrXIV	540589
chrXIV	541912
chrXIV	542549
chrXIV	544998
chrXIV	545517
chrXIV	546237
chrXIV	546598
chrXIV	546781
chrXIV	547072
chrXIV	547365
chrXIV	547408
chrXIV	547721
chrXIV	548403
chrXIV	548771
chrXIV	549170
chrXIV	549239
chrXIV	549560
chrXIV	550173
chrXIV	550908
chrXIV	552144
chrXIV	552709
chrXIV	552957
chrXIV	553652
chrXIV	554140
chrXIV	554609
chrXIV	555441
chrXIV	555821
chrXIV	557562
chrXIV	558811
chrXIV	559022
chrXIV	559694
chrXIV	560302
chrXIV	560362
chrXIV	560671
chrXIV	560870
chrXIV	560881
chrXIV	561164
chrXIV	561180
chrXIV	563266
chrXIV	563408
chrXIV	563413
chrXIV	563416
chrXIV	563428
chrXIV	568008
chrXIV	568045
chrXIV	568114
chrXIV	568278
chrXIV	568368
chrXIV	568618
chrXIV	568837
chrXIV	570020
chrXIV	570034
chrXIV	570162
chrXIV	570167
chrXIV	570574
chrXIV	570750
chrXIV	570761
chrXIV	570986
chrXIV	571049
chrXIV	571166
chrXIV	571312
chrXIV	571380
chrXIV	571707
chrXIV	571754
chrXIV	571757
chrXIV	571793
chrXIV	571841
chrXIV	571968
chrXIV	571992
chrXIV	572008
chrXIV	572070
chrXIV	572097
chrXIV	572137
chrXIV	572195
chrXIV	572219
chrXIV	572224
chrXIV	572261
chrXIV	572330
chrXIV	572360
chrXIV	572374
chrXIV	572600
chrXIV	572678
chrXIV	572774
chrXIV	572878
chrXIV	572998
chrXIV	573537
chrXIV	573662
chrXIV	573939
chrXIV	573972
chrXIV	574027
chrXIV	574033
chrXIV	574042
chrXIV	576018
chrXIV	576675
chrXIV	577269
chrXIV	577301
chrXIV	577325
chrXIV	579984
chrXIV	580005
chrXIV	581286
chrXIV	581472
chrXIV	582432
chrXIV	588959
chrXIV	591420
chrXIV	595123
chrXIV	596487
chrXIV	596700
chrXIV	597333
chrXIV	597474
chrXIV	598012
chrXIV	598013
chrXIV	598567
chrXIV	598922
chrXIV	599314
chrXIV	599441
chrXIV	599550
chrXIV	599551
chrXIV	599612
chrXIV	599654
chrXIV	599988
chrXIV	600071
chrXIV	600101
chrXIV	600155
chrXIV	600165
chrXIV	600236
chrXIV	600272
chrXIV	600283
chrXIV	600410
chrXIV	600458
chrXIV	600480
chrXIV	600494
chrXIV	600500
chrXIV	600544
chrXIV	601112
chrXIV	601364
chrXIV	601465
chrXIV	601544
chrXIV	601869
chrXIV	603842
chrXIV	605032
chrXIV	606098
chrXIV	606111
chrXIV	607416
chrXIV	607581
chrXIV	607860
chrXIV	608001
chrXIV	609573
chrXIV	614336
chrXIV	614559
chrXIV	614560
chrXIV	614583
chrXIV	614792
chrXIV	614815
chrXIV	614817
chrXIV	617566
chrXIV	620381
chrXIV	620819
chrXIV	621080
chrXIV	622219
chrXIV	624096
chrXIV	624946
chrXIV	625641
chrXIV	626480
chrXIV	626600
chrXIV	629307
chrXIV	629464
chrXIV	630600
chrXIV	631792
chrXIV	632192
chrXIV	633286
chrXIV	634104
chrXIV	634336
chrXIV	635324
chrXIV	635465
chrXIV	635640
chrXIV	635788
chrXIV	635844
chrXIV	639551
chrXIV	640431
chrXIV	641452
chrXIV	641892
chrXIV	642812
chrXIV	643151
chrXIV	643259
chrXIV	646157
chrXIV	646799
chrXIV	647124
chrXIV	647815
chrXIV	647950
chrXIV	648040
chrXIV	648289
chrXIV	648754
chrXIV	648982
chrXIV	649267
chrXIV	650366
chrXIV	650501
chrXIV	650921
chrXIV	651098
chrXIV	651334
chrXIV	651361
chrXIV	652261
chrXIV	652419
chrXIV	652476
chrXIV	652628
chrXIV	653557
chrXIV	653635
chrXIV	654646
chrXIV	654835
chrXIV	654949
chrXIV	655138
chrXIV	655174
chrXIV	655315
chrXIV	655324
chrXIV	655865
chrXIV	656020
chrXIV	656419
chrXIV	656425
chrXIV	656773
chrXIV	657133
chrXIV	657871
chrXIV	657913
chrXIV	657946
chrXIV	658252
chrXIV	658624
chrXIV	658677
chrXIV	658861
chrXIV	658915
chrXIV	659022
chrXIV	659362
chrXIV	659794
chrXIV	659821
chrXIV	659878
chrXIV	660562
chrXIV	661923
chrXIV	662542
chrXIV	662586
chrXIV	662883
chrXIV	662978
chrXIV	662982
chrXIV	664058
chrXIV	664887
chrXIV	664923
chrXIV	664998
chrXIV	665001
chrXIV	665056
chrXIV	665577
chrXIV	665889
chrXIV	665953
chrXIV	666127
chrXIV	667292
chrXIV	667737
chrXIV	667749
chrXIV	668126
chrXIV	668876
chrXIV	669030
chrXIV	669924
chrXIV	669930
chrXIV	669943
chrXIV	669967
chrXIV	670369
chrXIV	670370
chrXIV	670615
chrXIV	671139
chrXIV	671629
chrXIV	671826
chrXIV	672756
chrXIV	672773
chrXIV	673093
chrXIV	673486
chrXIV	673496
chrXIV	673518
chrXIV	673832
chrXIV	674132
chrXIV	674165
chrXIV	674309
chrXIV	674483
chrXIV	674892
chrXIV	674949
chrXIV	674958
chrXIV	675270
chrXIV	675462
chrXIV	675567
chrXIV	675859
chrXIV	678144
chrXIV	679168
chrXIV	679220
chrXIV	679227
chrXIV	679554
chrXIV	680044
chrXIV	680099
chrXIV	680172
chrXIV	681312
chrXIV	682893
chrXIV	683256
chrXIV	684669
chrXIV	684891
chrXIV	684966
chrXIV	685065
chrXIV	685071
chrXIV	685773
chrXIV	686348
chrXIV	686798
chrXIV	687406
chrXIV	687661
chrXIV	687853
chrXIV	691738
chrXIV	692704
chrXIV	692864
chrXIV	693607
chrXIV	693964
chrXIV	694158
chrXIV	694337
chrXIV	694347
chrXIV	695563
chrXIV	695572
chrXIV	695585
chrXIV	695662
chrXIV	695861
chrXIV	695864
chrXIV	696037
chrXIV	696194
chrXIV	696302
chrXIV	696443
chrXIV	697132
chrXIV	697709
chrXIV	699116
chrXIV	700775
chrXIV	701168
chrXIV	701450
chrXIV	701689
chrXIV	702909
chrXIV	702947
chrXIV	703080
chrXIV	703315
chrXIV	703322
chrXIV	703323
chrXIV	703355
chrXIV	703361
chrXIV	703674
chrXIV	703938
chrXIV	704786
chrXIV	704844
chrXIV	705204
chrXIV	705221
chrXIV	705451
chrXIV	705452
chrXIV	705631
chrXIV	706720
chrXIV	707332
chrXIV	707352
chrXIV	707734
chrXIV	708561
chrXIV	708768
chrXIV	709011
chrXIV	709119
chrXIV	709827
chrXIV	710643
chrXIV	711951
chrXIV	712253
chrXIV	712301
chrXIV	712325
chrXIV	712646
chrXIV	713149
chrXIV	713775
chrXIV	713826
chrXIV	714025
chrXIV	714672
chrXIV	717023
chrXIV	717218
chrXIV	717379
chrXIV	717380
chrXIV	719201
chrXIV	719586
chrXIV	719595
chrXIV	719790
chrXIV	719815
chrXIV	720829
chrXIV	721603
chrXIV	721832
chrXIV	722023
chrXIV	722083
chrXIV	722690
chrXIV	723495
chrXIV	724322
chrXIV	724425
chrXIV	724673
chrXIV	725142
chrXIV	725367
chrXIV	725820
chrXIV	725988
chrXIV	726053
chrXIV	726058
chrXIV	726269
chrXIV	726271
chrXIV	726272
chrXIV	726345
chrXIV	726427
chrXIV	727111
chrXIV	727112
chrXIV	727273
chrXIV	727466
chrXIV	727505
chrXIV	727684
chrXIV	727708
chrXIV	727716
chrXIV	727758
chrXIV	727778
chrXIV	727862
chrXIV	729083
chrXIV	730569
chrXIV	731735
chrXIV	733258
chrXIV	733303
chrXIV	734296
chrXIV	734519
chrXIV	734746
chrXIV	734975
chrXIV	735112
chrXIV	735174
chrXIV	735856
chrXIV	736014
chrXIV	736035
chrXIV	736290
chrXIV	736308
chrXIV	736429
chrXIV	736767
chrXIV	736790
chrXIV	736802
chrXIV	736859
chrXIV	737061
chrXIV	737156
chrXIV	737636
chrXIV	737846
chrXIV	737930
chrXIV	738000
chrXIV	738020
chrXIV	738023
chrXIV	738132
chrXIV	738251
chrXIV	738443
chrXIV	738603
chrXIV	738645
chrXIV	738646
chrXIV	738775
chrXIV	738859
chrXIV	739015
chrXIV	739126
chrXIV	740385
chrXIV	740592
chrXIV	741378
chrXIV	741432
chrXIV	742180
chrXIV	742206
chrXIV	742540
chrXIV	743034
chrXIV	743053
chrXIV	743089
chrXIV	743137
chrXIV	743177
chrXIV	743408
chrXIV	743430
chrXIV	743434
chrXIV	743441
chrXIV	743679
chrXIV	743709
chrXIV	743736
chrXIV	743766
chrXIV	743791
chrXIV	743834
chrXIV	743855
chrXIV	743856
chrXIV	743877
chrXIV	743903
chrXIV	743905
chrXIV	743970
chrXIV	744001
chrXIV	744011
chrXIV	744031
chrXIV	744101
chrXIV	744115
chrXIV	744147
chrXIV	744183
chrXIV	744238
chrXIV	744305
chrXIV	744345
chrXIV	744347
chrXIV	744471
chrXIV	744823
chrXIV	745002
chrXIV	745289
chrXIV	745341
chrXIV	745494
chrXIV	745524
chrXIV	745867
chrXIV	746230
chrXIV	746238
chrXIV	746277
chrXIV	746338
chrXIV	746361
chrXIV	746386
chrXIV	746416
chrXIV	746431
chrXIV	746539
chrXIV	746741
chrXIV	746746
chrXIV	746866
chrXIV	746951
chrXIV	746952
chrXIV	747081
chrXIV	747212
chrXIV	747242
chrXIV	747443
chrXIV	747445
chrXIV	747684
chrXIV	747711
chrXIV	747725
chrXIV	748118
chrXIV	748253
chrXIV	748858
chrXIV	748885
chrXIV	748937
chrXIV	749042
chrXIV	749048
chrXIV	749073
chrXIV	749415
chrXIV	749467
chrXIV	749513
chrXIV	749541
chrXIV	749652
chrXIV	750028
chrXIV	750232
chrXIV	750252
chrXIV	750427
chrXIV	750684
chrXIV	750686
chrXIV	750691
chrXIV	750702
chrXIV	750706
chrXIV	750714
chrXIV	750716
chrXIV	750721
chrXIV	750732
chrXIV	750743
chrXIV	750744
chrXIV	750761
chrXIV	750775
chrXIV	750776
chrXIV	750905
chrXIV	751004
chrXIV	751013
chrXIV	751313
chrXIV	751721
chrXIV	751913
chrXIV	752030
chrXIV	752069
chrXIV	752316
chrXIV	752756
chrXIV	753290
chrXIV	753318
chrXIV	753325
chrXIV	753377
chrXIV	753470
chrXIV	753530
chrXIV	753532
chrXIV	754144
chrXIV	754394
chrXIV	754667
chrXIV	754752
chrXIV	754753
chrXIV	754756
chrXIV	754761
chrXIV	754857
chrXIV	754875
chrXIV	755323
chrXIV	755412
chrXIV	755437
chrXIV	755451
chrXIV	755545
chrXIV	755548
chrXIV	755549
chrXIV	755567
chrXIV	755572
chrXIV	756613
chrXIV	756837
chrXIV	757123
chrXIV	757207
chrXIV	757236
chrXIV	757477
chrXIV	757822
chrXIV	757885
chrXIV	757924
chrXIV	758102
chrXIV	758159
chrXIV	758169
chrXIV	758397
chrXIV	758547
chrXIV	758691
chrXIV	758804
chrXIV	759743
chrXIV	759988
chrXIV	760229
chrXIV	760237
chrXIV	760406
chrXIV	761005
chrXIV	761636
chrXIV	762280
chrXIV	762368
chrXIV	762511
chrXIV	762860
chrXIV	765005
chrXIV	768845
chrXIV	769375
chrXIV	770068
chrXIV	770149
chrXIV	770174
chrXIV	770292
chrXIV	770350
chrXIV	771471
chrXIV	772118
chrXIV	772160
chrXIV	772480
chrXIV	772541
chrXIV	772544
chrXIV	772697
chrXIV	772716
chrXIV	772854
chrXIV	773217
chrXIV	773226
chrXIV	773244
chrXIV	773349
chrXIV	773424
chrXIV	773664
chrXIV	773751
chrXIV	773901
chrXIV	773949
chrXIV	774154
chrXIV	774280
chrXIV	774504
chrXIV	774840
chrXIV	775031
chrXIV	775095
chrXIV	775974
chrXIV	776214
chrXIV	776259
chrXIV	776401
chrXIV	776784
chrXIV	777128
chrXIV	777259
chrXIV	777337
chrXIV	777389
chrXIV	777435
chrXIV	777773
chrXIV	777816
chrXIV	777944
chrXIV	778256
chrXIV	778411
chrXIV	778589
chrXIV	778731
chrXIV	778746
chrXIV	778777
chrXIV	778804
chrXIV	778885
chrXIV	779009
chrXIV	779046
chrXIV	779067
chrXIV	779134
chrXIV	779143
chrXIV	779157
chrXIV	779192
chrXIV	779203
chrXIV	779247
chrXIV	779265
chrXIV	779288
chrXIV	779363
chrXIV	779605
chrXIV	779825
chrXIV	779864
chrXIV	781298
chrXIV	781691
chrXIV	782193
chrXIV	782501
chrXIV	782924
chrXIV	783507
chrXIV	783643
chrXV	594
chrXV	618
chrXV	649
chrXV	770
chrXV	884
chrXV	976
chrXV	1161
chrXV	1245
chrXV	1273
chrXV	1364
chrXV	1515
chrXV	1571
chrXV	1732
chrXV	1737
chrXV	1896
chrXV	1898
chrXV	1955
chrXV	1976
chrXV	1998
chrXV	2294
chrXV	2740
chrXV	3162
chrXV	3184
chrXV	3635
chrXV	3812
chrXV	3889
chrXV	4179
chrXV	4306
chrXV	4604
chrXV	5312
chrXV	5345
chrXV	5520
chrXV	5871
chrXV	5923
chrXV	6088
chrXV	6150
chrXV	6453
chrXV	6848
chrXV	7122
chrXV	7498
chrXV	7665
chrXV	7751
chrXV	8298
chrXV	8604
chrXV	9324
chrXV	9388
chrXV	9580
chrXV	10028
chrXV	10155
chrXV	10254
chrXV	10492
chrXV	10682
chrXV	11862
chrXV	11863
chrXV	11913
chrXV	11940
chrXV	11970
chrXV	11972
chrXV	11998
chrXV	12017
chrXV	12028
chrXV	12048
chrXV	12243
chrXV	12324
chrXV	12728
chrXV	13893
chrXV	14112
chrXV	14852
chrXV	14884
chrXV	15083
chrXV	15215
chrXV	15548
chrXV	15682
chrXV	15753
chrXV	16329
chrXV	16330
chrXV	16948
chrXV	16970
chrXV	17031
chrXV	17074
chrXV	17077
chrXV	17381
chrXV	17803
chrXV	17955
chrXV	18028
chrXV	18045
chrXV	18115
chrXV	18375
chrXV	18556
chrXV	18557
chrXV	18881
chrXV	18965
chrXV	18966
chrXV	19069
chrXV	19244
chrXV	19349
chrXV	20036
chrXV	20385
chrXV	20601
chrXV	20940
chrXV	21012
chrXV	21418
chrXV	21512
chrXV	21557
chrXV	21807
chrXV	22358
chrXV	22408
chrXV	22458
chrXV	22834
chrXV	24109
chrXV	24115
chrXV	24136
chrXV	24145
chrXV	24151
chrXV	24407
chrXV	24643
chrXV	24654
chrXV	24824
chrXV	25015
chrXV	25071
chrXV	25152
chrXV	25318
chrXV	25746
chrXV	25869
chrXV	26494
chrXV	27045
chrXV	27129
chrXV	27136
chrXV	27137
chrXV	27140
chrXV	27157
chrXV	27175
chrXV	27195
chrXV	27212
chrXV	27254
chrXV	27481
chrXV	29810
chrXV	29825
chrXV	30485
chrXV	31199
chrXV	31244
chrXV	31369
chrXV	31429
chrXV	31440
chrXV	31466
chrXV	31493
chrXV	32012
chrXV	32386
chrXV	33511
chrXV	34711
chrXV	36091
chrXV	37620
chrXV	37725
chrXV	37812
chrXV	39380
chrXV	39402
chrXV	39405
chrXV	39407
chrXV	39418
chrXV	39499
chrXV	39574
chrXV	39657
chrXV	39768
chrXV	39893
chrXV	40227
chrXV	41050
chrXV	41308
chrXV	42291
chrXV	42832
chrXV	42859
chrXV	43415
chrXV	43444
chrXV	48109
chrXV	48311
chrXV	48326
chrXV	49373
chrXV	51031
chrXV	51148
chrXV	51466
chrXV	51697
chrXV	51718
chrXV	52306
chrXV	52540
chrXV	54522
chrXV	54757
chrXV	54952
chrXV	54997
chrXV	55310
chrXV	55390
chrXV	55506
chrXV	56987
chrXV	57520
chrXV	57711
chrXV	57992
chrXV	58673
chrXV	59544
chrXV	60030
chrXV	60240
chrXV	61748
chrXV	64043
chrXV	64300
chrXV	64397
chrXV	67526
chrXV	68535
chrXV	70393
chrXV	70941
chrXV	71038
chrXV	71578
chrXV	71821
chrXV	73503
chrXV	74126
chrXV	74966
chrXV	75126
chrXV	75413
chrXV	75605
chrXV	75953
chrXV	76115
chrXV	76139
chrXV	76208
chrXV	76379
chrXV	76391
chrXV	76655
chrXV	76700
chrXV	76703
chrXV	76718
chrXV	76776
chrXV	77319
chrXV	78123
chrXV	78367
chrXV	78910
chrXV	79199
chrXV	79278
chrXV	79286
chrXV	79906
chrXV	79930
chrXV	79987
chrXV	81355
chrXV	81416
chrXV	81934
chrXV	82066
chrXV	82183
chrXV	83069
chrXV	83622
chrXV	83646
chrXV	83647
chrXV	83714
chrXV	83725
chrXV	84226
chrXV	84370
chrXV	84388
chrXV	84463
chrXV	85011
chrXV	85161
chrXV	85524
chrXV	86056
chrXV	89223
chrXV	91150
chrXV	91599
chrXV	91733
chrXV	91777
chrXV	92646
chrXV	94646
chrXV	94686
chrXV	96035
chrXV	96855
chrXV	97058
chrXV	97129
chrXV	99664
chrXV	100717
chrXV	102146
chrXV	102386
chrXV	102989
chrXV	103521
chrXV	103717
chrXV	103869
chrXV	103968
chrXV	104197
chrXV	104628
chrXV	104814
chrXV	104826
chrXV	105006
chrXV	105423
chrXV	106264
chrXV	107676
chrXV	107858
chrXV	108945
chrXV	110791
chrXV	111160
chrXV	111761
chrXV	116543
chrXV	117689
chrXV	117698
chrXV	125599
chrXV	125641
chrXV	129347
chrXV	129440
chrXV	130106
chrXV	130289
chrXV	130337
chrXV	132089
chrXV	132179
chrXV	132221
chrXV	132664
chrXV	132737
chrXV	133533
chrXV	137304
chrXV	138754
chrXV	139001
chrXV	141631
chrXV	142001
chrXV	142645
chrXV	143727
chrXV	143915
chrXV	143977
chrXV	143989
chrXV	144215
chrXV	144354
chrXV	145331
chrXV	146203
chrXV	147840
chrXV	147891
chrXV	147981
chrXV	150859
chrXV	152922
chrXV	153180
chrXV	153279
chrXV	155779
chrXV	158074
chrXV	159827
chrXV	160141
chrXV	160163
chrXV	160403
chrXV	162379
chrXV	163567
chrXV	163776
chrXV	164284
chrXV	164737
chrXV	165557
chrXV	165639
chrXV	165707
chrXV	165923
chrXV	166172
chrXV	167627
chrXV	167650
chrXV	167656
chrXV	167658
chrXV	167659
chrXV	167840
chrXV	167922
chrXV	168445
chrXV	168455
chrXV	168708
chrXV	169704
chrXV	170103
chrXV	170107
chrXV	171306
chrXV	171515
chrXV	172704
chrXV	172825
chrXV	174201
chrXV	174465
chrXV	176348
chrXV	178587
chrXV	179481
chrXV	180056
chrXV	180159
chrXV	180177
chrXV	181452
chrXV	181747
chrXV	181960
chrXV	182299
chrXV	182374
chrXV	182727
chrXV	183184
chrXV	183991
chrXV	184609
chrXV	185240
chrXV	185836
chrXV	187179
chrXV	187197
chrXV	187293
chrXV	187423
chrXV	187590
chrXV	188321
chrXV	189256
chrXV	189304
chrXV	189446
chrXV	189653
chrXV	189822
chrXV	191548
chrXV	193609
chrXV	193743
chrXV	193761
chrXV	195170
chrXV	195929
chrXV	195938
chrXV	196465
chrXV	196695
chrXV	196803
chrXV	197127
chrXV	197943
chrXV	198772
chrXV	199130
chrXV	201256
chrXV	202185
chrXV	203056
chrXV	203344
chrXV	203632
chrXV	203890
chrXV	204475
chrXV	205095
chrXV	205475
chrXV	205574
chrXV	206166
chrXV	206259
chrXV	208106
chrXV	208678
chrXV	209102
chrXV	209483
chrXV	209501
chrXV	209582
chrXV	211081
chrXV	213212
chrXV	213233
chrXV	214077
chrXV	215265
chrXV	215310
chrXV	216039
chrXV	216376
chrXV	216399
chrXV	216899
chrXV	220335
chrXV	220371
chrXV	220591
chrXV	221112
chrXV	221858
chrXV	226333
chrXV	226710
chrXV	229291
chrXV	229674
chrXV	230045
chrXV	230592
chrXV	230614
chrXV	230852
chrXV	231541
chrXV	232193
chrXV	232797
chrXV	233436
chrXV	233724
chrXV	235374
chrXV	235959
chrXV	237471
chrXV	238554
chrXV	238980
chrXV	239353
chrXV	240538
chrXV	243211
chrXV	243303
chrXV	243335
chrXV	243462
chrXV	243670
chrXV	247346
chrXV	247746
chrXV	247923
chrXV	248073
chrXV	248262
chrXV	248887
chrXV	248980
chrXV	248992
chrXV	249246
chrXV	249516
chrXV	249980
chrXV	252721
chrXV	254203
chrXV	255070
chrXV	255163
chrXV	255181
chrXV	255268
chrXV	256343
chrXV	256446
chrXV	256457
chrXV	256963
chrXV	259721
chrXV	259779
chrXV	259967
chrXV	260576
chrXV	260759
chrXV	260837
chrXV	260864
chrXV	261556
chrXV	261665
chrXV	264924
chrXV	265983
chrXV	266234
chrXV	266279
chrXV	266963
chrXV	266966
chrXV	267104
chrXV	267577
chrXV	267756
chrXV	267906
chrXV	267912
chrXV	267950
chrXV	269591
chrXV	269647
chrXV	269686
chrXV	270435
chrXV	270687
chrXV	270906
chrXV	271041
chrXV	271045
chrXV	271047
chrXV	271388
chrXV	271822
chrXV	272201
chrXV	272231
chrXV	272255
chrXV	273332
chrXV	274550
chrXV	274565
chrXV	274586
chrXV	274962
chrXV	275073
chrXV	275863
chrXV	276774
chrXV	277668
chrXV	277673
chrXV	277905
chrXV	278268
chrXV	279324
chrXV	279501
chrXV	279807
chrXV	279839
chrXV	280789
chrXV	281034
chrXV	281493
chrXV	281784
chrXV	281820
chrXV	281945
chrXV	283744
chrXV	284521
chrXV	287386
chrXV	288164
chrXV	288918
chrXV	289797
chrXV	290259
chrXV	290723
chrXV	290902
chrXV	290908
chrXV	291010
chrXV	291394
chrXV	291517
chrXV	291799
chrXV	291910
chrXV	292248
chrXV	292448
chrXV	292493
chrXV	292642
chrXV	292744
chrXV	293200
chrXV	294529
chrXV	294636
chrXV	294723
chrXV	294840
chrXV	294882
chrXV	295611
chrXV	296955
chrXV	296990
chrXV	297046
chrXV	297302
chrXV	297818
chrXV	298234
chrXV	299708
chrXV	299839
chrXV	301075
chrXV	301306
chrXV	301631
chrXV	302184
chrXV	302844
chrXV	302883
chrXV	303066
chrXV	303785
chrXV	306086
chrXV	307049
chrXV	307849
chrXV	308212
chrXV	308513
chrXV	308969
chrXV	309144
chrXV	309237
chrXV	309334
chrXV	312454
chrXV	313126
chrXV	314041
chrXV	314073
chrXV	314395
chrXV	314514
chrXV	315631
chrXV	316327
chrXV	316611
chrXV	317798
chrXV	318668
chrXV	321972
chrXV	322263
chrXV	322741
chrXV	322819
chrXV	323130
chrXV	324302
chrXV	325987
chrXV	326369
chrXV	326393
chrXV	326418
chrXV	326915
chrXV	326918
chrXV	327002
chrXV	327020
chrXV	327917
chrXV	328029
chrXV	328049
chrXV	328373
chrXV	328457
chrXV	328464
chrXV	328714
chrXV	328747
chrXV	329046
chrXV	330566
chrXV	332111
chrXV	332899
chrXV	332923
chrXV	333273
chrXV	333391
chrXV	336579
chrXV	337465
chrXV	337546
chrXV	338127
chrXV	338259
chrXV	339568
chrXV	339637
chrXV	341165
chrXV	343319
chrXV	343484
chrXV	343770
chrXV	345678
chrXV	345964
chrXV	346416
chrXV	347064
chrXV	347117
chrXV	347788
chrXV	347922
chrXV	348098
chrXV	348149
chrXV	348325
chrXV	348459
chrXV	348559
chrXV	348744
chrXV	348935
chrXV	349515
chrXV	349987
chrXV	350020
chrXV	350863
chrXV	351470
chrXV	351979
chrXV	352012
chrXV	354230
chrXV	354657
chrXV	354739
chrXV	354846
chrXV	355089
chrXV	355091
chrXV	355094
chrXV	355095
chrXV	356416
chrXV	357574
chrXV	360797
chrXV	361558
chrXV	361759
chrXV	365208
chrXV	365917
chrXV	366186
chrXV	366495
chrXV	366884
chrXV	367217
chrXV	367410
chrXV	367742
chrXV	367959
chrXV	368964
chrXV	369165
chrXV	369329
chrXV	370186
chrXV	370229
chrXV	371126
chrXV	372056
chrXV	372255
chrXV	372353
chrXV	372375
chrXV	373552
chrXV	373701
chrXV	374598
chrXV	374669
chrXV	374709
chrXV	374763
chrXV	377037
chrXV	377281
chrXV	377284
chrXV	377548
chrXV	377605
chrXV	377924
chrXV	379161
chrXV	379178
chrXV	379289
chrXV	379448
chrXV	379461
chrXV	379502
chrXV	379747
chrXV	379841
chrXV	379978
chrXV	380023
chrXV	380192
chrXV	380446
chrXV	380689
chrXV	380728
chrXV	381445
chrXV	383156
chrXV	384732
chrXV	385066
chrXV	385199
chrXV	385320
chrXV	385510
chrXV	385971
chrXV	385998
chrXV	386524
chrXV	389171
chrXV	389611
chrXV	390363
chrXV	390445
chrXV	390986
chrXV	391349
chrXV	391953
chrXV	392767
chrXV	392963
chrXV	393128
chrXV	393217
chrXV	393958
chrXV	395734
chrXV	396793
chrXV	397231
chrXV	398023
chrXV	398242
chrXV	400317
chrXV	401275
chrXV	402926
chrXV	404477
chrXV	404516
chrXV	404582
chrXV	406046
chrXV	406864
chrXV	406895
chrXV	408953
chrXV	411025
chrXV	411421
chrXV	412390
chrXV	412678
chrXV	414198
chrXV	414442
chrXV	414454
chrXV	415503
chrXV	416779
chrXV	417133
chrXV	418885
chrXV	418912
chrXV	419065
chrXV	419095
chrXV	420184
chrXV	420367
chrXV	420715
chrXV	420844
chrXV	421339
chrXV	421402
chrXV	421685
chrXV	421788
chrXV	421850
chrXV	422015
chrXV	423589
chrXV	423805
chrXV	424582
chrXV	425121
chrXV	425239
chrXV	425287
chrXV	426333
chrXV	426759
chrXV	426787
chrXV	429222
